talk_id,author,institution,location
150,Tyler Bostwick,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
150,Randy DeYoung,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
150,Alynn Martin,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
150,Ashley Reeves,East Foundation,"San Antonio, TX, USA"
150,Lisanne Petracca,,"Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville, Kingsville, USA"
151,Lauren Spjut,,"Texas Tech University, Lubbock, USA"
151,Daniel Greene,Weyerhaeuser Company,"Columbus, MS, USA"
151,Nate Smith,Texas Parks & Wildlife Department,"Mountain Home, TX, USA"
151,Rachel Clostio,The University of New Orleans,"New Orleans, LA, USA"
151,Elizabeth Sigler,The University of New Orleans,"New Orleans, LA, USA"
151,Wendy Tori,Earlham College,"Richmond, IN, USA"
151,Laurie Doss,Marvelwood,"Kent, CT, USA"
151,Andrea Montalvo,East Foundation,"Hebbronville, TX, USA"
151,Abe Woodard,East Foundation,"Sarita, TX, USA"
151,Jim Ray,Retired; Consulting USDOE Washington on migratory bird issues through a company named Project Enhancement Corp.,"Canyon, TX, USA"
151,Joe Siegrist,Purple Martin Conservation Association,"Erie, PA, USA"
151,Blake Grisham,Texas Tech University,"Lubbock, TX, USA"
152,Alex Pearson,"Texas Tech University Student Chapter of The Wildlife Society, Lubbock, TX, Shaelyn Rainey , Texas Tech University","Deleon, TX, USA"
152,Caitlyn Cooper-Norris,Texas Tech University,"Lubbock, TX, USA"
152,Aaron Norris,Texas Tech University,"Lubbock, TX, USA"
153,Miranda Fields,University of North Texas,"Aubrey, TX, USA"
153,Andrew Gregory,University of North Texas,"DENTON, TX, USA"
154,Tiffany Pope,Texas A&M University - Kingsville,"Kingsville, TX, USA"
154,Alynn Martin,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
154,Ashley Reeves,East Foundation,"San Antonio, TX, USA"
155,Ty Goodwin,Sul Ross State University,"Alpine, TX, USA"
155,Lalo Gonzalez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
155,Silverio Avila-Sanchez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
155,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
156,Gray Hancock,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
156,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
156,Lalo Gonzalez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
156,Kevin Urbanczyk,Sul Ross State University,"Alpine, TX, USA"
156,Silverio Avila-Sanchez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
157,Jason Crosby,Sul Ross State University,"Alpine, TX, USA"
157,Lalo Gonzalez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
157,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
157,Louis Harveson,Sul Ross State University,"Alpine, TX, USA"
158,Kendall Bancroft,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"SPOKANE, WA, USA"
158,Alynn Martin,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
158,Randy DeYoung,"Texas A&M-Kingsville CKWRI, Kingsville, TX Aaron Foley , Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville","Kingsville, TX, USA"
158,David Hewitt,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
158,Clay Hilton,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
158,Miranda Hopper,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
158,Kevin Lovasik,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
158,Poncho Ortega,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
158,Jason Sawyer,East Foundation,"San Antonio, TX, USA"
158,Landon Schofield,East Foundation,"Kingsville, TX, USA"
158,Bryan Spencer,"Department of Fish and Wildlife Sciences, University of Idaho, Moscow, ID, Ashley Tanner , Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville","Kingsville, TX, USA"
158,Michael Cherry,CKWRI,"Kingsville, TX, USA"
159,Marlin Dart,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
159,Evan Tanner,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
159,Matthew Turnley,Oklahoma State University,"Stillwater, OK, USA"
159,Derek Hahn,Oklahoma State University,"Stillwater, OK, USA"
159,W. Sue Fairbanks,Oklahoma State University,"Stillwater, OK, USA"
159,Colter Chitwood,Oklahoma State University,"Stillwater, OK, USA"
159,Robert Lonsinger,Oklahoma State University,"Stillwater, OK, USA"
159,Levi Heffelfinger,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Ransom Canyon, TX, USA"
159,Randy DeYoung,"Texas A&M-Kingsville CKWRI, Kingsville, TX George Wang , East Central University","Ada, OK, USA"
159,Michael Cherry,CKWRI,"Kingsville, TX, USA"
160,James Shugart,University of North Texas,"Denton, TX, USA"
160,Andrew Gregory,University of North Texas,"DENTON, TX, USA"
161,Rupesh Maharjan,University of Texas Rio Grande Valley,"Brownsville, TX, USA"
161,Kevin Ryer,University of Texas Rio Grande Valley,"Brownsville, TX, USA"
161,John Young,Texas Department of Transportation,"Austin, TX, USA"
161,Richard Kline,UTRGV,"Brownsville, TX, USA"
162,Audrey Taulli,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
162,Lalo Gonzalez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
162,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
162,Maureen Frank,Sul Ross State University,"Alpine, TX, USA"
163,Andres Solorio,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
163,Lalo Gonzalez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
163,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
163,Louis Harveson,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
163,Silverio Avila-Sanchez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
164,Emily Blumentritt,Borderlands Research Institute - Sul Ross State University,"Austin, TX, USA"
164,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
164,Daniel Collins,U.S. Fish and Wildlife Service,"Albuquerque, NM, USA"
164,Maureen Frank,Sul Ross State University,"Alpine, TX, USA"
165,Katherine McDaniel,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
165,Michael Cherry,CKWRI,"Kingsville, TX, USA"
165,Randy DeYoung,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
165,Jonah Evans,Texas Parks & Wildlife Department,"Boerne, TX, USA"
165,Grant Harris,U.S. Fish and Wildlife Service,"Albuquerque, NM, USA"
165,Levi Heffelfinger,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Ransom Canyon, TX, USA"
165,Clay Hilton,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
165,Dana Karelus,Texas Parks & Wildlife Department,"Austin, TX, USA"
165,Chloe Nouzille,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
165,Lisanne Petracca,,"Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville, Kingsville, USA"
166,Issabella Serrani Gallego,University of North Texas,"Krum, TX, USA"
166,Andrew Gregory,University of North Texas,"DENTON, TX, USA"
167,Alejandra Gage,University of North Texas,"Denton, TX, USA"
167,Andrew Gregory,University of North Texas,"Denton, TX, USA"
167,James Bednarz,University of North Texas,"Denton, TX, USA"
168,Ethan Menzel,Stephen F. Austin State University Student Chapter of The Wildlife Society,"Groesbeck, TX, USA"
168,Cord Eversole,Stephen F. Austin State University,"Nacogdoches, TX, USA"
168,Kathryn R. Kidd,Stephen F. Austin State University,"Nacogdoches, TX, USA"
168,Jessica Glasscock,Stephen F. Austin State University,"Nacogdoches, TX, USA"
168,Reuber Antoniazzi,Stephen F. Austin State University,"Nacogdoches, TX, USA"
169,Andrew Dotray,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
169,Lalo Gonzalez,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
169,Levi Heffelfinger,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Ransom Canyon, TX, USA"
169,Froylan Hernandez,Texas Parks & Wildlife Department,"Alpine, TX, USA"
169,Shawn Gray,Texas Parks & Wildlife Department,"Alpine, TX, USA"
169,Justin French,Borderlands Research Institute - Sul Ross State University,"Alpine, TX, USA"
170,Haley Sloan,Texas A&M University - College Station,"Wimberley, TX, USA"
170,Tyler Campbell,East Foundation,"San Antonio, TX, USA"
171,Christopher Schalk,USDA Forest Service,"Nacogdoches, TX, USA"
171,Connor Adams,Stephen F. Austin State University,"Nacogdoches, TX, USA"
171,Sophia Gartenstein,Stephen F. Austin State University,"Nacogdoches, TX, USA"
171,Josh Pierce,USDA Forest Service,"Nacogdoches, TX, USA"
171,Jessica Glasscock,Stephen F. Austin State University,"Nacogdoches, TX, USA"
172,Josh Pierce,USDA Forest Service,"Nacogdoches, TX, USA"
172,Christopher Schalk,USDA Forest Service,"Nacogdoches, TX, USA"
172,Emlyn Smith,USDA Forest Service,"Bentley, LA, USA"
173,Richard Schaefer,USDA Forest Service,"Nacogdoches, TX, USA"
173,Josh Pierce,USDA Forest Service,"Nacogdoches, TX, USA"
174,Taylor Bennett,Gulf Coast Bird Observatory,"Lake Jackson, TX, USA"
174,Rebecca Bracken,Gulf Coast Bird Observatory,"Lake Jackson, TX, USA"
175,Kathryn Steffen,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
175,Danielle Walkup,Texas A&M University - College Station,"Bryan, TX, USA"
175,Mycha Van Allen,Texas A&M University - College Station,"Bryan, TX, USA"
175,Eden Fielder,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
175,Corey Fielder,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
175,Teresa Kenny,Texas A&M University - College Station,"Bryan, TX, USA"
175,Toby Hibbitts,,"College Station, TX, USA"
175,Doug Tolleson,"Department of Rangeland, Wildlife and Fisheries Management, Texas A&M AgriLife Research, Sonora Research Station","Sonora, TX, USA"
175,Roel Lopez,Texas A&M University Natural Resources Institute,"San Antonio, TX, USA"
175,Paul Crump,Texas Parks & Wildlife Department,"Austin, TX, USA"
175,Wade Ryberg,Texas A&M University - College Station,"College Station, TX, USA"
176,Wade Ryberg,Texas A&M University - College Station,"College Station, TX, USA"
176,Brandon Bowers,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
176,Corey Fielder,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
176,Danielle Walkup,Texas A&M University - College Station,"Bryan, TX, USA"
176,Mickey Parker,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
176,Toby Hibbitts,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
176,Roel Lopez,Texas A&M University Natural Resources Institute,"San Antonio, TX, USA"
176,Paul Crump,Texas Parks & Wildlife Department,"Austin, TX, USA"
177,Corey Fielder,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
177,Toby Hibbitts,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
177,Wade Ryberg,Texas A&M University - College Station,"College Station, TX, USA"
177,Kathryn Steffen,Texas A&M University Natural Resources Institute,"College Station, TX, USA"
177,Danielle Walkup,Texas A&M University - College Station,"Bryan, TX, USA"
177,Paul Crump,Texas Parks & Wildlife Department,"Austin, TX, USA"
178,Cory Adams,USDA Forest Service,"Nacogdoches, TX, USA"
178,James Childress,"Contractor, USDA Forest Service","Nacogdoches, TX, USA"
178,Rusty Plair,,"New Waverly, TX, USA"
178,Daniel Saenz,USDA Forest Service,"Nacogdoches, TX, USA"
178,Clifford Shackelford,Birdscapes Wildlife Consulting,"Nacogdoches, TX, USA"
178,Hope Zubek,Texas Parks & Wildlife Department,"New Waverly, TX, USA"
179,Jess Lucas,Black Cat GIS and Biological,"Austin, TX, USA"
179,Amanda Hackney,Black Cat GIS and Biological,"Pearland, TX, USA"
180,Scott Henke,Texas A&M University - Kingsville,"Kingsville, TX, USA"
180,Sandra Rideout-Hanzak,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
180,Fidel Hernandez,Texas A&M University - Kingsville,"Kingsville, TX, USA"
180,Alynn Martin,Caesar Kleberg Wildlife Research Institute - Texas A&M University - Kingsville,"Kingsville, TX, USA"
180,David Wester,Texas A&M University - Kingsville,"Kingsville, TX, USA"
180,Shuhua Yu,NA,"Laredo, TX, USA"
181,Rebekah Rylander,American Bird Conservancy/Rio Grande Joint Venture,"Rockport, TX, USA"
181,Anna Matthews,OPJV/ABC,"San Marcos, TX, USA"
181,Daniel Bunting,"Science Applications, U.S. Fish and Wildlife Service, Southwest Region","Austin, TX, USA"
181,Michael C. Duniway,"Southwest Biological Science Center, U.S. Geological Survey, Moab, UT, James Giocomo , American Bird Conservancy","Durand, IL, USA"
181,Anna Knight,"Southwest Biological Science Center, U.S. Geological Survey","Moab, UT, USA"
181,Adriana Leiva,"Gulf Restoration Program, U.S. Fish and Wildlife Service, Corpus Christi, TX, Robert Perez , OPJV/ABC","La Vernia, TX, USA"
181,Kourtney Stonehouse,"Partners for Fish and Wildlife Program, U.S. Fish and Wildlife Service","Falls Church, VA, USA"
181,Derek Wiley,Texas Parks and Wildlife Department/Oaks and Prairies Joint Venture,"Throckmorton, TX, USA"
181,Don Wilhelm,"Partners for Fish and Wildlife Program, U.S. Fish and Wildlife Service","Arlington, TX, USA"
182,Connor Adams,Stephen F. Austin State University,"Nacogdoches, TX, USA"
182,Jessica Glasscock,Stephen F. Austin State University,"Nacogdoches, TX, USA"
182,Christopher Schalk,USDA Forest Service,"Nacogdoches, TX, USA"
