talk_id,author,institution,city,state,country
211,Will Stephens,"Caesar Kleberg Wildlife Research Institute, Texas A&M University - Kingsville",Spring Branch,TX,USA
217,Will Stephens,"Caesar Kleberg Wildlife Research Institute, Texas A&M University - Kingsville",Spring Branch,TX,USA
53,Fei Wang,Mississippi State University,Starksville,MS,USA
79,Fei Wang,Mississippi State University,Starksville,MS,USA
152,Brian Dorr,Mississippi State University,Starkville,MS,USA
20,Zachary Bellows,Tarleton State University,Stephenville,TX,USA
53,Ty Cosper,Tarleton State University,Stephenville,TX,USA
79,Ty Cosper,Tarleton State University,Stephenville,TX,USA
181,Zachary Bellows,Tarleton State University,Stephenville,TX,USA
182,Ty Cosper,Tarleton State University,Stephenville,TX,USA
184,Zachary Bellows,Tarleton State University,Stephenville,TX,USA
3,Rajani Srinivasan,Tarleton State University,Stephenville,TX,USA
3,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
3,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
20,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
20,Darrel Murray,Tarleton State University,Stephenville,TX,USA
37,Lindsey Willingham,Tarleton State University,Stephenville,TX,USA
37,Autumn Patterson,Tarleton State University,Stephenville,TX,USA
37,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
37,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
53,Hannah Abelein,Tarleton State University,Stephenville,TX,USA
53,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
53,Jun Xu,Tarleton State University,Stephenville,TX,USA
53,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
78,Rachel Lane,Tarleton State University,Stephenville,TX,USA
79,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
79,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
79,Hannah Abelein,Tarleton State University,Stephenville,TX,USA
79,Jun Xu,Tarleton State University,Stephenville,TX,USA
80,Matthew Sato,Tarleton State University,Stephenville,TX,USA
80,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
121,Nadia Castanon,Tarleton State University,Stephenville,TX,USA
121,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
121,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
121,Darrel Murray,Tarleton State University,Stephenville,TX,USA
127,Carolyn Hurta,Tarleton State University,Stephenville,TX,USA
127,Lindsey Willingham,Tarleton State University,Stephenville,TX,USA
127,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
133,Lindsey Willingham,Tarleton State University,Stephenville,TX,USA
133,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
156,Lindsey Willingham,Tarleton State University,Stephenville,TX,USA
156,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
169,Addison Singleton,Tarleton State University,Stephenville,TX,USA
169,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
169,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
172,Luke Linhoff,Tarleton State University,Stephenville,TX,USA
172,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
173,Grace Millsap,Tarleton State University,Stephenville,TX,USA
173,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
174,Gabby Candelario,Tarleton State University,Stephenville,TX,USA
174,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
174,Nadia Castanon,Tarleton State University,Stephenville,TX,USA
181,Cameron Starnes,Tarleton State University,Stephenville,TX,USA
181,Ricky Garibay,Tarleton State University,Stephenville,TX,USA
181,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
182,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
182,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
184,Cameron Starnes,Tarleton State University,Stephenville,TX,USA
184,Ricky Garibay,Tarleton State University,Stephenville,TX,USA
184,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
185,Ethan Shaw,Tarleton State University,Stephenville,TX,USA
185,Addison Singleton,Tarleton State University,Stephenville,TX,USA
185,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
185,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
188,Blake Liggett,Tarleton State University,Stephenville,TX,USA
188,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
188,Addison Singleton,Tarleton State University,Stephenville,TX,USA
189,Lavender Blackston,Tarleton State University,Stephenville,TX,USA
189,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
193,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
193,Darrel Murray,Tarleton State University,Stephenville,TX,USA
209,Ethan Shaw,Tarleton State University,Stephenville,TX,USA
209,Addison Singleton,Tarleton State University,Stephenville,TX,USA
209,Adam Mitchell,Tarleton State University,Stephenville,TX,USA
209,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
212,Heather Mathewson,Tarleton State University,Stephenville,TX,USA
212,Lindsey Willingham,Tarleton State University,Stephenville,TX,USA
212,Addison Singleton,Tarleton State University,Stephenville,TX,USA
212,Rajani Srinivasan,Tarleton State University,Stephenville,TX,USA
182,Gaven Sanders,Tarleton Student Chapter of The Wildlife Society,Stephenville,TX,USA
9,Nichole Cherry,Texas A&M AgriLife Research,Stephenville,TX,USA
9,James Muir,Texas A&M AgriLife Research,Stephenville,TX,USA
121,James Muir,Texas A&M AgriLife Research,Stephenville,TX,USA
212,Ashley Bratten,Tarleton State University,Stephenville,TX,USA
12,Matthew Turnley,Oklahoma State University,Stillwater,OK,USA
12,Robert Lonsinger,Oklahoma State University,Stillwater,OK,USA
12,W. Sue Fairbanks,Oklahoma State University,Stillwater,OK,USA
12,Colter Chitwood,Oklahoma State University,Stillwater,OK,USA
29,Colter Chitwood,Oklahoma State University,Stillwater,OK,USA
29,W. Sue Fairbanks,Oklahoma State University,Stillwater,OK,USA
29,Derek Hahn,Oklahoma State University,Stillwater,OK,USA
29,Robert Lonsinger,Oklahoma State University,Stillwater,OK,USA
29,Matthew Turnley,Oklahoma State University,Stillwater,OK,USA
59,Molly Koeck,Oklahoma State University,Stillwater,OK,USA
59,Colter Chitwood,Oklahoma State University,Stillwater,OK,USA
59,Anna Moeller,Oklahoma State University,Stillwater,OK,USA
59,Robert Lonsinger,Oklahoma State University,Stillwater,OK,USA
59,W. Sue Fairbanks,Oklahoma State University,Stillwater,OK,USA
60,Colter Chitwood,Oklahoma State University,Stillwater,OK,USA
60,W. Sue Fairbanks,Oklahoma State University,Stillwater,OK,USA
60,Molly Koeck,Oklahoma State University,Stillwater,OK,USA
60,Robert Lonsinger,Oklahoma State University,Stillwater,OK,USA
60,Anna Moeller,Oklahoma State University,Stillwater,OK,USA
132,Colter Chitwood,Oklahoma State University,Stillwater,OK,USA
132,W. Sue Fairbanks,Oklahoma State University,Stillwater,OK,USA
132,Robert Lonsinger,Oklahoma State University,Stillwater,OK,USA
132,Matthew Turnley,Oklahoma State University,Stillwater,OK,USA
182,Molly Koeck,Oklahoma State University,Stillwater,OK,USA
87,Julia Samuel,University of Houston,Sugar Land,TX,USA
196,Javier Osorio Leyton,Texas A&M AgriLife Research,Temple,TX,USA
6,Jose Luis Alcantara Carbajal,"Colegio de Postgraduados, Area de Fauna Silvestre PREGP-Ganaderi­a, Campus Montecillo",Texcoco,Ciudad de Mexico,MEX
139,Syndilyn Maguglin,Sul Ross State University Range and Wildlife Club,Three Rivers,TX,USA
36,Derek Wiley,Texas Parks & Wildlife Department/Oaks and Prairies Joint Venture,Throckmorton,TX,USA
49,Michael Kalisek,,Garwood,TX,USA
205,Michael Kalisek,,Garwood,TX,USA
57,Lance Williams,University of Texas at Tyler,Tyler,TX,USA
57,Jared Dickson,University of Texas at Tyler,Tyler,TX,USA
57,Marsha Williams,University of Texas at Tyler,Tyler,TX,USA
70,Lance Williams,University of Texas at Tyler,Tyler,TX,USA
70,Jared Dickson,University of Texas at Tyler,Tyler,TX,USA
70,Kennedi Davis,University of Texas at Tyler,Tyler,TX,USA
163,M. Cathy Nowak,Oregon Department of Fish and Wildlife,Union,OR,USA
92,Tammi Johnson,Texas A&M AgriLife Research,Uvalde,TX,USA
93,Kelly Persiner,Texas A&M AgriLife Research,Uvalde,TX,USA
93,Tammi Johnson,Texas A&M AgriLife Research,Uvalde,TX,USA
213,Kelly Persiner,Texas A&M AgriLife Research,Uvalde,TX,USA
213,Tammi Johnson,Texas A&M AgriLife Research,Uvalde,TX,USA
222,Nuria Gomez-Casanovas,Texas A&M Agrilife Extension,Vernon,TX,USA
193,Abigail Simpson,Tarleton State University,Waco,TX,USA
45,Lindsay Martinez,,Weslaco,TX,USA
43,Fernando Ocampo-Saure,Instituto de Ecologia A.C.,Xalapa,Veracruz,MEX
43,Yolotli Morales-Gongora,Instituto de Ecologia A.C.,Xalapa,Veracruz,MEX
43,Mariano Avedano-Diaz,"Instituto de Neuroetologia, Universidad Veracruzana",Xalapa,Veracruz,MEX
43,Salvador Mandujano,"Red de Biologia y Conservacion de Vertebrados, Instituto de Ecologia A.C",Xalapa,Veracruz,MEX
43,Eva Lopez-Tello,"Red de Biologia y Conservacion de Vertebrados, Instituto de Ecologia A.C",Xalapa,Veracruz,MEX
43,Wesley Dattilo,"Red de Ecoetologia, Instituto de Ecologia A.C.",Xalapa,Veracruz,MEX
91,Andres Lopez-Perez,Instituto de Ecologia A.C.,Xalapa,Veracruz,MEX
